NTEM7_Zone_ID,NTEM7_Zone_Code,NTMv2R_Zone_Number
4529,E02004130,17
4530,E02004131,17
4531,E02004132,17
4532,E02004133,17
4533,E02004134,17
4534,E02004135,17
4535,E02004136,17
4536,E02004137,17
4537,E02004138,17
4538,E02004139,17
4539,E02004140,17
4540,E02004141,17
4541,E02004142,17
4542,E02004143,16
4543,E02004144,16
4544,E02004145,17
4545,E02004146,16
4546,E02004147,16
4547,E02004148,16
4548,E02004149,14
4549,E02004150,14
4550,E02004151,14
4551,E02004152,14
4552,E02004153,14
4553,E02004154,14
4554,E02004155,14
4555,E02004156,14
4556,E02004157,14
4557,E02004158,14
4558,E02004159,14
4559,E02004160,14
4560,E02004161,14
4561,E02004162,14
4562,E02004163,17
4563,E02004164,17
4564,E02004165,17
4565,E02004166,17
4566,E02004167,17
4567,E02004168,17
4568,E02004169,17
4569,E02004170,17
4570,E02004171,17
4571,E02004172,17
4572,E02004173,17
4573,E02004174,17
4574,E02004175,17
4575,E02004176,17
4576,E02004177,17
4577,E02004178,17
4578,E02004179,17
4579,E02004180,17
4580,E02004181,16
4581,E02004182,16
4582,E02004183,16
4583,E02004184,16
4584,E02004185,17
4585,E02004186,17
4586,E02004187,17
4587,E02004188,17
4588,E02004189,17
4589,E02004190,17
4590,E02004191,17
4591,E02004192,17
4592,E02004193,17
4593,E02004194,17
4594,E02004195,17
4595,E02004196,17
4596,E02004197,17
4597,E02004198,17
4598,E02004199,17
4599,E02004200,17
4600,E02004201,17
4601,E02004202,17
4602,E02004203,17
4603,E02004204,17
4604,E02004205,17
4605,E02004206,17
4606,E02004207,17
4607,E02004208,17
4608,E02004209,17
4609,E02004210,17
4610,E02004211,17
4611,E02004212,17
4612,E02004213,17
4613,E02004214,17
4614,E02004215,17
4615,E02004216,17
4616,E02004217,17
4617,E02004218,17
4618,E02004219,17
4619,E02004220,17
4620,E02004221,17
4621,E02004222,17
4622,E02004223,17
4623,E02004224,17
4624,E02004225,17
4625,E02004226,17
4626,E02004227,17
4627,E02004228,17
4628,E02004229,17
4629,E02004230,17
4630,E02004231,17
4631,E02004232,17
4632,E02004233,17
4633,E02004234,17
4634,E02004235,17
4635,E02004236,17
4636,E02004237,10
4637,E02004238,10
4638,E02004239,10
4639,E02004240,10
4640,E02004241,10
4641,E02004242,10
4642,E02004243,17
4643,E02004244,17
4644,E02004245,17
4645,E02004246,17
4646,E02004247,17
4647,E02004248,16
4648,E02004249,17
4649,E02004250,16
4650,E02004251,16
4651,E02004252,17
4652,E02004253,16
4653,E02004254,10
4654,E02004255,17
4655,E02004256,17
4656,E02004257,17
4657,E02004258,17
4658,E02004259,17
4659,E02004260,17
4660,E02004261,17
4661,E02004262,17
4662,E02004263,17
4663,E02004264,10
4664,E02004265,17
4665,E02004266,17
4666,E02004267,17
4667,E02004268,17
4668,E02004269,17
4669,E02004270,17
4670,E02004271,17
4671,E02004272,17
4672,E02004273,17
4673,E02004274,17
4674,E02004275,17
4675,E02004276,17
4676,E02004277,17
4677,E02004278,17
4678,E02004279,17
4679,E02004280,17
4680,E02004281,16
4681,E02004282,16
4682,E02004283,16
4683,E02004284,16
4684,E02004285,16
4685,E02004286,16
4686,E02004287,16
4687,E02004288,17
4688,E02004289,17
4689,E02004290,17
4690,E02004291,17
4691,E02004292,16
4692,E02004293,16
4693,E02004294,16
4694,E02004295,17
4695,E02004296,17
4696,E02004297,17
4697,E02004298,17
4698,E02004299,16
4699,E02004300,16
4700,E02004301,16
4701,E02004302,16
4702,E02004303,17
4703,E02004304,17
4704,E02004305,17
4705,E02004306,17
4706,E02004307,17
4707,E02004308,16
4708,E02004309,16
4709,E02004310,17
4710,E02004311,17
4711,E02004312,16
4712,E02004313,16
4713,E02004314,16
4714,E02004315,16
4715,E02004316,17
4716,E02004317,17
4717,E02004318,17
4718,E02004319,17
4719,E02004320,17
4720,E02004321,17
4721,E02004322,17
4722,E02004323,17
4723,E02004324,17
4724,E02004325,16
4725,E02004326,17
4726,E02004327,16
4727,E02004328,16
4728,E02004329,16
4729,E02004330,17
4730,E02004331,17
4731,E02004332,17
4732,E02004333,17
4733,E02004334,17
4734,E02004335,17
4735,E02004336,17
4736,E02004337,17
4737,E02004338,17
4738,E02004339,17
4739,E02004340,17
4740,E02004341,16
4741,E02004342,16
4742,E02004343,16
4743,E02004344,16
4744,E02004345,17
4745,E02004346,17
4746,E02004347,17
4747,E02004348,17
4748,E02004349,17
4749,E02004350,17
4750,E02004351,17
4751,E02004352,17
4752,E02004353,17
4753,E02004354,17
4754,E02004355,17
4755,E02004356,14
4756,E02004357,14
4757,E02004358,14
4758,E02004359,14
4759,E02004361,14
4760,E02004362,14
4761,E02004363,14
4762,E02004364,14
4763,E02004365,14
4764,E02004366,14
4765,E02004367,14
4766,E02004368,14
4767,E02004369,14
4768,E02004370,14
4769,E02004371,14
4770,E02004372,14
4771,E02004373,14
4772,E02004374,14
4773,E02004375,14
4774,E02004376,14
4775,E02004377,14
4776,E02004378,14
4777,E02004379,17
4778,E02004380,17
4779,E02004381,17
4780,E02004382,17
4781,E02004383,17
4782,E02004384,17
4783,E02004385,17
4784,E02004386,17
4785,E02004387,17
4786,E02004388,17
4787,E02004389,17
4788,E02004390,17
4789,E02004391,17
4790,E02004392,17
4791,E02004393,17
4792,E02004394,17
4793,E02004395,17
4794,E02004396,17
4795,E02004397,17
4796,E02004398,14
4797,E02004399,14
4798,E02004400,14
4799,E02004401,14
4800,E02004402,14
4801,E02004403,17
4802,E02004404,17
4803,E02004405,17
4804,E02004406,17
4805,E02004407,17
4806,E02004408,17
4807,E02004409,17
4808,E02004410,17
4809,E02004411,17
4810,E02004412,17
4811,E02004413,17
4812,E02004414,17
4813,E02004415,17
4814,E02004416,17
4815,E02004417,17
4816,E02004418,17
4817,E02004419,17
4818,E02004420,17
4819,E02004421,14
4820,E02004422,17
4821,E02004423,14
4822,E02004424,16
4823,E02004425,16
4824,E02004426,16
4825,E02004427,16
4826,E02004428,16
4827,E02004429,16
4828,E02004430,16
4829,E02004431,16
4830,E02004432,17
4831,E02004433,14
4832,E02004434,14
4833,E02004435,14
4834,E02004436,14
4835,E02004437,14
4836,E02004438,14
4837,E02004439,14
4838,E02004440,14
4839,E02004441,14
4840,E02004442,14
4841,E02004443,14
4842,E02004444,14
4843,E02004445,14
4844,E02004446,17
4845,E02004447,17
4846,E02004448,17
4847,E02004449,17
4848,E02004450,17
4849,E02004451,17
4850,E02004452,17
4851,E02004453,16
4852,E02004454,16
4853,E02004455,16
4854,E02004456,16
4855,E02004457,17
4856,E02004458,16
4857,E02004459,17
4858,E02004460,17
4859,E02004461,17
4860,E02004462,17
4861,E02004463,17
4862,E02004464,17
4863,E02004465,17
4864,E02004466,16
4865,E02004467,16
4866,E02004468,16
4867,E02004469,16
4868,E02004470,16
4869,E02004471,17
4870,E02004472,17
4871,E02004473,10
4872,E02004474,10
4873,E02004475,10
4874,E02004476,10
4875,E02004477,10
4876,E02004478,10
4877,E02004479,10
4878,E02004480,16
4879,E02004481,16
4880,E02004482,16
4881,E02004483,16
4882,E02004484,17
4883,E02004485,17
4884,E02004486,16
4885,E02004487,17
4886,E02004488,16
4887,E02004489,17
4888,E02004490,16
4889,E02004491,16
4890,E02004492,16
4891,E02004493,16
4892,E02004494,16
4893,E02004495,17
4894,E02004496,16
4895,E02004497,17
4896,E02004498,16
4897,E02004499,16
4898,E02004500,17
4899,E02004501,16
4900,E02004502,17
4901,E02004503,17
4902,E02004504,17
4903,E02004505,17
4904,E02004506,17
4905,E02004507,14
4906,E02004508,17
4907,E02004509,14
4908,E02004512,14
4909,E02004513,14
4910,E02004514,14
4911,E02004515,17
4912,E02004516,14
4913,E02004517,14
4914,E02004518,14
4915,E02004519,14
4916,E02004520,14
4917,E02004521,14
4918,E02004522,17
4919,E02004523,14
4920,E02004524,17
4921,E02004525,17
4922,E02004526,17
4923,E02004527,17
4924,E02004528,17
4925,E02004529,17
4926,E02004530,17
4927,E02004531,17
4928,E02004532,17
4929,E02004533,16
4930,E02004534,16
4931,E02004535,17
4932,E02004536,17
4933,E02004537,16
4934,E02004538,16
4935,E02004539,16
4936,E02004540,16
4937,E02004541,16
4938,E02004542,16
4939,E02004543,16
4940,E02004544,16
4941,E02004545,16
4942,E02004546,16
4943,E02004547,16
4944,E02004548,16
4945,E02004549,16
4946,E02004550,16
4947,E02004551,16
4948,E02004552,16
4949,E02004553,16
4950,E02004554,16
4951,E02004555,17
4952,E02004556,17
4953,E02004557,17
4954,E02004558,17
4955,E02004559,17
4956,E02004560,17
4957,E02004561,17
4958,E02004562,17
4959,E02004563,17
4960,E02004564,10
4961,E02004565,10
4962,E02004566,17
4963,E02004567,10
4964,E02004568,10
4965,E02004569,10
4966,E02004570,10
4967,E02004571,10
4968,E02004572,17
4969,E02004573,17
4970,E02004574,17
4971,E02004575,17
4972,E02004576,17
4973,E02004577,17
4974,E02004578,17
4975,E02004579,17
4976,E02004580,17
4977,E02004581,17
4978,E02004582,16
4979,E02004583,17
4980,E02004584,16
4981,E02004585,16
4982,E02004586,16
4983,E02004587,16
4984,E02004588,16
4985,E02004589,16
4986,E02004590,17
4987,E02004591,17
4988,E02004592,17
4989,E02004593,17
4990,E02004594,17
4991,E02004595,17
4992,E02004596,17
4993,E02004597,17
4994,E02004598,17
4995,E02004599,17
4996,E02004600,14
4997,E02004601,14
4998,E02004602,14
4999,E02004603,14
5000,E02004604,14
5001,E02004605,14
5002,E02004606,14
5003,E02004607,14
5004,E02004608,14
5005,E02004609,14
5006,E02004610,14
5007,E02004611,14
5008,E02004612,14
5009,E02004613,14
5010,E02004614,14
5011,E02004615,17
5012,E02004616,17
5013,E02004617,17
5014,E02004618,17
5015,E02004619,17
5016,E02004620,17
5017,E02004621,17
5018,E02004622,17
5019,E02004623,17
5020,E02004624,17
5021,E02004625,17
5022,E02004626,17
5023,E02004627,17
5024,E02004628,17
5025,E02004629,17
5026,E02004630,17
5027,E02004631,17
5028,E02004632,17
5029,E02004633,17
5030,E02004634,17
5031,E02004635,17
5032,E02004636,14
5033,E02004637,14
5082,E02004686,16
5083,E02004687,16
5084,E02004688,16
5085,E02004689,17
5086,E02004690,16
5087,E02004691,17
5088,E02004692,16
5089,E02004693,16
5090,E02004694,17
5091,E02004695,16
5092,E02004696,17
5093,E02004697,17
5094,E02004698,17
5095,E02004699,17
5096,E02004700,17
5097,E02004702,17
5098,E02004703,17
5099,E02004704,17
5100,E02004705,17
5101,E02004706,17
5102,E02004707,17
5103,E02004708,17
5104,E02004709,17
5105,E02004710,10
5106,E02004712,10
5107,E02004713,10
5108,E02004714,10
5109,E02004715,10
5110,E02004716,10
5111,E02004717,10
5112,E02004718,10
5113,E02004719,10
5114,E02004720,10
5115,E02004721,17
5116,E02004722,17
5117,E02004723,17
5118,E02004724,16
5119,E02004725,17
5120,E02004726,17
5121,E02004727,16
5122,E02004728,16
5123,E02004729,10
5124,E02004730,10
5125,E02004731,16
5126,E02004732,16
5127,E02004733,16
5128,E02004734,10
5129,E02004735,10
5130,E02004736,10
5131,E02004737,10
5132,E02004738,10
5133,E02004739,10
5134,E02004740,10
5135,E02004741,10
5136,E02004742,10
5137,E02004743,10
5138,E02004744,10
5139,E02004745,10
5140,E02004746,10
5141,E02004747,10
5142,E02004748,10
5143,E02004749,10
5144,E02004750,10
5145,E02004751,14
5146,E02004752,14
5147,E02004753,14
5148,E02004754,17
5149,E02004755,16
5150,E02004756,17
5151,E02004757,16
5152,E02004758,17
5153,E02004759,16
5154,E02004760,17
5155,E02004761,17
5156,E02004764,10
5157,E02004765,10
5158,E02004766,10
5159,E02004767,10
5160,E02004768,10
5161,E02004769,10
5162,E02004770,10
5163,E02004771,10
5164,E02004772,10
5165,E02004774,17
5166,E02004775,10
5167,E02004776,17
5168,E02004777,17
5169,E02004778,17
5170,E02004779,17
5171,E02004780,16
5172,E02004781,16
5173,E02004782,16
5174,E02004783,16
5175,E02004784,17
5176,E02004785,17
5177,E02004786,17
5178,E02004787,17
5179,E02004788,17
5180,E02004789,17
5181,E02004790,17
5182,E02004791,17
5183,E02004792,17
5184,E02004793,17
5185,E02004794,17
5186,E02004795,17
5187,E02004796,10
5188,E02004797,17
5189,E02004798,10
5190,E02004799,10
5191,E02004800,10
5192,E02004801,17
5193,E02004802,14
5194,E02004803,14
5195,E02004804,14
5196,E02004805,14
5197,E02004806,14
5198,E02004807,14
5199,E02004808,14
5200,E02004809,14
5201,E02004810,14
5202,E02004811,14
5203,E02004812,14
5204,E02004813,14
5205,E02004814,17
5206,E02004815,16
5207,E02004816,16
5208,E02004817,16
5209,E02004818,17
5210,E02004819,16
5211,E02004820,17
5212,E02004821,17
5213,E02004822,17
5214,E02004823,17
5215,E02004824,17
5216,E02004825,17
5217,E02004826,17
5218,E02004827,10
5219,E02004828,10
5220,E02004829,17
5221,E02004830,17
5222,E02004831,17
5223,E02004832,17
5224,E02004833,16
5225,E02004834,16
5226,E02004835,16
5227,E02004836,16
5228,E02004837,17
5229,E02004838,17
5230,E02004839,17
5231,E02004840,17
5232,E02004841,17
5233,E02004842,17
5234,E02004843,16
5235,E02004844,16
5236,E02004845,16
5237,E02004846,16
5238,E02004847,16
5239,E02004848,16
5240,E02004849,16
5241,E02004850,16
5242,E02004851,16
5243,E02004852,16
5244,E02004853,16
5245,E02004854,16
5246,E02004855,16
5247,E02004856,17
5248,E02004857,17
5249,E02004858,17
5250,E02004859,17
5251,E02004860,16
5252,E02004861,17
5253,E02004862,16
5254,E02004863,16
5255,E02004864,17
5256,E02004865,16
5257,E02004866,16
5258,E02004867,17
5259,E02004868,16
5260,E02004869,17
5261,E02004870,16
5262,E02004871,16
5263,E02004872,16
5264,E02004873,16
5265,E02004874,16
5266,E02004875,16
5267,E02004876,17
5268,E02004877,16
5269,E02004878,17
5270,E02004879,17
5271,E02004880,17
5272,E02004881,16
5273,E02004882,16
5274,E02004883,17
5275,E02004884,16
5276,E02004885,16
5277,E02004886,17
5278,E02004887,17
5279,E02004888,16
5280,E02004889,16
5281,E02004890,16
5282,E02004891,16
5283,E02004892,16
5284,E02004893,16
5285,E02004894,16
5286,E02004895,17
5287,E02004896,17
5288,E02004897,17
5289,E02004898,17
5290,E02004899,17
5291,E02004900,17
5292,E02004901,16
5293,E02004902,16
5294,E02004903,16
5295,E02004904,16
5296,E02004905,17
5297,E02004906,16
5298,E02004907,16
5299,E02004908,16
5300,E02004909,17
5301,E02004910,17
5302,E02004911,16
5303,E02004912,16
5304,E02004913,17
5305,E02004914,16
5306,E02004915,16
5307,E02004916,16
5308,E02004917,16
5309,E02004918,16
5310,E02004919,16
5311,E02004920,16
5312,E02004921,16
5313,E02004922,17
5314,E02004923,17
5315,E02004924,16
5316,E02004925,16
5317,E02004926,16
5318,E02004927,17
5319,E02004928,16
5320,E02004929,17
5321,E02004930,14
5322,E02004931,14
5323,E02004932,14
5324,E02004933,14
5325,E02004934,14
5326,E02004935,14
5327,E02004936,14
5328,E02004937,14
5329,E02004938,14
5330,E02004939,14
5331,E02004940,14
5332,E02004941,14
5359,E02004968,16
5360,E02004969,16
5361,E02004970,16
5362,E02004971,16
5363,E02004972,16
5364,E02004973,16
5365,E02004974,16
5366,E02004975,16
5367,E02004976,16
5368,E02004977,16
5369,E02004978,16
5370,E02004979,16
5371,E02004980,16
5372,E02004981,17
5373,E02004982,16
5374,E02004983,16
5375,E02004984,16
5376,E02004985,16
5377,E02004986,16
5378,E02004987,16
5379,E02004988,16
5380,E02004989,14
5381,E02004990,17
5382,E02004991,14
5383,E02004992,14
5384,E02004993,14
5385,E02004994,17
5386,E02004995,17
5387,E02004996,17
5388,E02004997,17
5389,E02004998,16
5390,E02004999,16
5391,E02005000,16
5392,E02005001,16
5393,E02005002,16
5394,E02005003,16
5395,E02005004,16
5396,E02005005,17
5397,E02005006,17
5398,E02005007,17
5399,E02005008,17
5400,E02005009,17
5401,E02005010,16
5402,E02005011,16
5403,E02005012,16
5404,E02005013,16
5405,E02005014,16
5406,E02005015,16
5407,E02005016,16
5408,E02005017,16
5409,E02005018,17
5410,E02005019,17
5411,E02005020,17
5412,E02005021,17
5413,E02005022,16
5414,E02005023,16
5415,E02005025,16
5416,E02005026,17
5417,E02005027,17
5418,E02005028,16
5419,E02005029,16
5420,E02005030,16
5421,E02005031,16
5422,E02005032,16
5423,E02005033,16
5424,E02005034,16
5425,E02005035,16
5426,E02005036,16
5427,E02005037,16
5428,E02005038,16
5429,E02005039,17
5430,E02005040,17
5431,E02005041,17
5432,E02005042,17
5433,E02005043,16
5434,E02005044,16
5435,E02005045,17
5436,E02005046,17
5437,E02005047,16
5438,E02005048,17
5439,E02005049,17
5440,E02005050,16
5441,E02005051,16
5442,E02005052,16
5443,E02005053,16
5444,E02005054,17
5445,E02005055,16
5446,E02005056,16
5447,E02005057,16
5448,E02005058,16
5449,E02005059,16
5450,E02005060,16
5451,E02005061,16
5452,E02005062,16
5453,E02005063,16
5454,E02005064,17
5455,E02005065,16
5456,E02005066,17
5457,E02005067,17
5458,E02005068,17
5459,E02005069,16
5460,E02005070,16
5461,E02005071,16
5462,E02005072,16
5463,E02005073,16
5464,E02005074,16
5465,E02005075,16
5466,E02005076,16
5467,E02005077,16
5468,E02005078,17
5469,E02005079,16
5470,E02005080,16
5471,E02005081,17
5472,E02005082,17
5473,E02005083,16
5474,E02005084,17
5475,E02005085,17
5476,E02005086,17
5477,E02005087,17
5478,E02005088,17
5479,E02005089,17
5480,E02005090,17
5481,E02005091,17
5482,E02005093,17
5483,E02005094,17
5484,E02005095,17
5485,E02005096,16
5486,E02005097,16
5487,E02005098,16
5488,E02005099,17
5489,E02005100,17
5490,E02005101,17
5491,E02005102,17
5492,E02005103,17
5493,E02005104,16
5494,E02005105,16
5495,E02005106,16
5496,E02005107,16
5497,E02005109,17
5498,E02005110,17
5499,E02005111,16
5500,E02005112,17
5501,E02005113,17
5502,E02005114,17
5503,E02005115,17
5504,E02005116,17
5505,E02005117,17
5506,E02005118,17
5507,E02005119,17
5508,E02005120,17
5509,E02005121,17
5510,E02005122,17
5511,E02005123,16
5512,E02005124,16
5513,E02005125,16
5514,E02005126,16
5515,E02005127,17
5516,E02005128,17
5517,E02005129,17
5518,E02005130,17
5519,E02005131,17
5520,E02005132,14
5521,E02005133,14
5522,E02005134,14
5523,E02005135,14
5524,E02005136,14
5525,E02005137,14
5526,E02005138,14
5527,E02005139,14
5528,E02005140,14
5529,E02005141,14
5530,E02005142,14
5531,E02005143,14
5532,E02005144,14
5533,E02005145,17
5534,E02005146,14
5535,E02005147,14
5536,E02005148,14
5537,E02005149,17
5538,E02005150,17
5539,E02005151,17
5540,E02005153,17
5541,E02005154,17
5542,E02005155,17
5543,E02005156,17
5544,E02005157,16
5545,E02005158,16
5546,E02005159,16
5547,E02005160,16
5548,E02005161,16
5549,E02005162,17
5550,E02005163,16
5551,E02005164,16
5552,E02005165,17
5553,E02005166,16
5554,E02005167,17
5555,E02005168,16
5580,E02005195,17
5581,E02005196,9
5582,E02005197,9
5583,E02005198,9
5584,E02005199,17
5585,E02005200,9
5586,E02005201,17
5587,E02005202,17
5588,E02005203,17
5589,E02005204,17
5590,E02005205,17
5591,E02005206,9
5592,E02005207,9
5593,E02005208,9
5594,E02005209,17
5595,E02005210,9
5596,E02005211,9
5597,E02005212,16
5598,E02005213,16
5599,E02005214,17
5600,E02005215,16
5601,E02005216,16
5602,E02005217,16
5603,E02005218,16
5604,E02005219,16
5605,E02005220,17
5606,E02005221,17
5607,E02005222,17
5608,E02005223,17
5609,E02005224,16
5610,E02005225,17
5611,E02005226,16
5612,E02005228,16
5613,E02005229,16
5614,E02005230,16
5615,E02005231,16
5616,E02005233,16
5617,E02005234,16
5618,E02005235,16
5619,E02005236,17
5620,E02005237,16
5621,E02005238,16
5622,E02005239,17
5623,E02005240,17
5624,E02005241,17
5625,E02005242,17
5626,E02005243,13
5627,E02005244,13
5628,E02005245,17
5629,E02005246,13
5630,E02005247,17
5631,E02005248,13
5632,E02005249,13
5633,E02005250,13
5634,E02005251,13
5635,E02005252,13
5636,E02005253,17
5637,E02005254,17
5638,E02005255,9
5639,E02005256,9
5640,E02005257,9
5641,E02005258,9
5642,E02005259,9
5643,E02005260,9
5644,E02005261,9
5645,E02005262,9
5646,E02005263,9
5647,E02005264,9
5648,E02005265,9
5649,E02005266,9
5650,E02005267,9
5651,E02005268,9
5652,E02005269,9
5653,E02005270,17
5654,E02005271,17
5655,E02005272,17
5656,E02005273,17
5657,E02005274,17
5658,E02005275,17
5659,E02005276,17
5660,E02005277,17
5661,E02005278,17
5662,E02005279,16
5663,E02005280,16
5664,E02005281,16
5665,E02005284,17
5666,E02005285,17
5667,E02005286,17
5668,E02005287,9
5669,E02005288,17
5670,E02005289,9
5671,E02005290,9
5672,E02005291,9
5673,E02005292,9
5674,E02005293,9
5675,E02005294,9
5698,E02005317,13
5699,E02005318,13
5700,E02005319,9
5701,E02005320,9
5702,E02005321,9
5703,E02005322,17
5704,E02005323,9
5705,E02005324,17
5706,E02005325,17
5707,E02005326,9
5708,E02005327,17
5709,E02005328,9
5710,E02005329,9
5711,E02005330,9
5712,E02005331,9
5713,E02005332,9
5714,E02005334,8
5715,E02005335,17
5716,E02005336,8
5717,E02005337,8
5718,E02005338,17
5719,E02005339,17
5720,E02005340,8
5721,E02005341,8
5722,E02005342,17
5723,E02005343,17
5724,E02005344,17
5725,E02005345,16
5726,E02005346,16
5727,E02005347,16
5728,E02005348,16
5729,E02005349,17
5730,E02005350,17
5731,E02005351,16
5732,E02005352,17
5733,E02005353,16
5734,E02005354,16
5735,E02005355,17
5736,E02005356,17
5737,E02005357,17
5738,E02005358,17
5739,E02005359,17
5740,E02005360,17
5741,E02005361,8
5742,E02005362,8
5743,E02005363,8
5744,E02005364,8
5745,E02005365,8
5746,E02005366,17
5747,E02005368,17
5748,E02005369,17
5749,E02005370,17
5750,E02005371,17
5751,E02005372,17
5752,E02005373,17
5753,E02005374,17
5754,E02005375,17
5755,E02005376,17
5756,E02005377,17
5757,E02005378,8
5758,E02005379,8
5759,E02005380,17
5760,E02005381,17
5761,E02005382,17
5762,E02005383,17
5763,E02005384,17
5764,E02005385,12
5765,E02005386,12
5766,E02005387,12
5767,E02005388,12
5768,E02005389,12
5769,E02005390,12
5770,E02005391,17
5771,E02005392,16
5772,E02005393,17
5773,E02005394,16
5774,E02005395,16
5775,E02005396,17
5776,E02005397,17
5777,E02005398,17
5778,E02005399,17
5779,E02005400,16
5780,E02005401,17
5781,E02005402,17
5782,E02005403,16
5783,E02005404,17
5784,E02005405,17
5785,E02005406,16
5786,E02005407,16
5787,E02005408,17
5788,E02005409,17
5789,E02005412,8
5790,E02005414,8
5791,E02005415,8
5792,E02005416,8
5793,E02005417,17
5794,E02005418,16
5795,E02005419,16
5796,E02005420,16
5797,E02005422,17
5798,E02005423,17
5799,E02005424,17
5800,E02005425,17
5801,E02005426,17
5802,E02005427,17
5803,E02005428,17
5804,E02005429,17
5805,E02005430,17
5806,E02005431,17
5807,E02005432,17
5808,E02005433,17
5809,E02005434,17
5810,E02005435,17
5811,E02005436,17
5812,E02005437,17
5813,E02005438,17
5814,E02005439,17
5815,E02005440,17
5816,E02005441,17
5817,E02005442,12
5818,E02005443,12
5819,E02005444,12
5820,E02005445,12
5821,E02005446,12
5822,E02005447,12
5823,E02005448,12
5824,E02005449,12
5825,E02005450,12
5826,E02005451,12
5827,E02005452,12
5828,E02005453,17
5829,E02005455,17
5830,E02005456,12
5831,E02005457,17
5832,E02005458,17
5833,E02005459,17
5834,E02005460,17
5835,E02005461,17
5836,E02005462,17
5837,E02005463,17
5838,E02005464,17
5839,E02005465,17
5840,E02005466,17
5841,E02005467,17
5842,E02005468,17
5843,E02005469,17
5844,E02005470,16
5845,E02005471,16
5846,E02005472,17
5847,E02005473,16
5848,E02005474,17
5849,E02005475,17
5850,E02005476,17
5851,E02005477,17
5852,E02005478,16
5853,E02005479,16
5854,E02005480,16
5855,E02005481,16
5856,E02005482,17
5857,E02005483,17
5858,E02005484,17
5859,E02005485,17
5860,E02005486,17
5861,E02005487,17
5862,E02005488,17
5863,E02005489,17
5864,E02005490,17
5865,E02005491,17
5866,E02005492,17
5867,E02005493,17
5868,E02005494,17
5869,E02005495,17
5870,E02005496,17
5871,E02005497,17
5872,E02005498,17
5873,E02005499,17
5874,E02005500,17
5875,E02005501,17
5876,E02005502,17
5877,E02005503,17
5878,E02005504,17
5879,E02005505,17
5880,E02005506,17
5881,E02005507,17
5882,E02005508,17
5883,E02005509,17
5884,E02005510,17
5885,E02005511,17
5886,E02005512,17
5887,E02005513,17
5888,E02005514,17
5889,E02005515,17
5890,E02005516,17
5891,E02005517,17
5892,E02005518,17
5893,E02005519,17
5894,E02005520,17
5895,E02005521,17
5896,E02005522,17
5897,E02005523,17
5898,E02005524,14
5899,E02005525,14
5900,E02005526,14
5901,E02005527,17
5902,E02005528,14
5903,E02005529,14
5904,E02005530,14
5905,E02005531,14
5906,E02005532,14
5907,E02005533,17
5908,E02005534,14
5909,E02005535,14
5910,E02005536,17
5911,E02005537,17
5912,E02005538,17
5913,E02005539,17
5914,E02005540,16
5915,E02005541,16
5916,E02005542,16
5917,E02005543,16
5918,E02005544,16
5919,E02005545,16
5920,E02005546,16
5921,E02005547,16
5922,E02005548,16
5923,E02005549,17
5924,E02005550,16
5925,E02005551,17
5926,E02005552,17
5927,E02005553,17
5928,E02005554,17
5929,E02005555,17
5930,E02005556,16
5931,E02005557,16
5932,E02005558,17
5933,E02005559,16
5934,E02005560,16
5935,E02005561,16
5936,E02005562,17
5937,E02005563,17
5938,E02005564,17
5939,E02005565,17
5940,E02005566,17
5941,E02005567,17
5942,E02005568,17
5943,E02005569,17
5944,E02005570,17
5945,E02005571,17
5946,E02005572,17
5947,E02005573,17
5948,E02005574,17
5949,E02005575,17
5950,E02005576,17
5951,E02005577,17
5952,E02005578,17
5953,E02005579,17
5977,E02005604,17
5978,E02005605,17
5979,E02005606,17
5980,E02005607,17
5981,E02005608,17
5982,E02005609,17
5983,E02005610,17
5984,E02005611,17
5985,E02005612,17
5986,E02005613,16
5987,E02005614,16
5988,E02005615,16
5989,E02005616,16
5990,E02005617,16
5991,E02005619,17
5992,E02005620,17
5993,E02005621,17
5994,E02005622,17
5995,E02005623,17
5996,E02005624,17
5997,E02005625,17
5998,E02005626,17
5999,E02005627,17
6000,E02005628,17
6001,E02005629,17
6002,E02005630,17
6003,E02005631,17
6004,E02005632,17
6005,E02005633,17
6006,E02005634,17
6007,E02005635,17
6008,E02005636,16
6009,E02005637,16
6010,E02005638,16
6011,E02005639,17
6012,E02005640,17
6013,E02005641,17
6014,E02005642,16
6015,E02005643,16
6016,E02005644,16
6017,E02005645,16
6018,E02005646,16
6019,E02005647,16
6020,E02005648,16
6021,E02005649,17
6022,E02005650,12
6023,E02005651,12
6024,E02005652,12
6025,E02005653,12
6026,E02005654,12
6027,E02005655,12
6028,E02005656,12
6029,E02005657,12
6030,E02005658,12
6031,E02005659,12
6032,E02005660,12
6033,E02005661,12
6034,E02005662,12
6035,E02005663,12
6036,E02005664,12
6037,E02005665,12
6038,E02005666,12
6039,E02005667,12
6040,E02005668,12
6041,E02005669,12
6042,E02005670,12
6043,E02005671,12
6044,E02005672,12
6045,E02005673,12
6046,E02005674,12
6047,E02005675,12
6048,E02005676,12
6049,E02005677,12
6050,E02005678,12
6051,E02005679,12
6052,E02005680,12
6053,E02005681,17
6054,E02005682,17
6055,E02005683,17
6056,E02005684,17
6057,E02005685,17
6058,E02005686,17
6059,E02005687,17
6060,E02005688,17
6061,E02005689,17
6062,E02005690,17
6063,E02005691,17
6064,E02005692,17
6065,E02005693,16
6066,E02005694,16
6067,E02005695,16
